date,totalLiquidityUSD
2025-03-24 00:00:00,2838877749
2025-03-26 00:00:00,2862064869
2025-03-27 00:00:00,2847315696
2025-03-28 00:00:00,2839457486
2025-03-29 00:00:00,2719931573
2025-03-30 00:00:00,2628092263
2025-03-31 00:00:00,2612995810
2025-04-01 00:00:00,2611075245
2025-04-02 00:00:00,2678458403
2025-04-03 00:00:00,2676937273
2025-04-04 00:00:00,2702281516
2025-04-05 00:00:00,2812034436
2025-04-06 00:00:00,2792251810
2025-04-07 00:00:00,2536733726
2025-04-08 00:00:00,2418595631
2025-04-09 00:00:00,2353682479
2025-04-10 00:00:00,2531928149
2025-04-11 00:00:00,2388478564
2025-04-12 00:00:00,2499134952
2025-04-13 00:00:00,2565355330
2025-04-14 00:00:00,2527364116
2025-04-15 00:00:00,2519050447
2025-04-16 00:00:00,2510705516
2025-04-17 00:00:00,2533928974
2025-04-18 00:00:00,2519560047
2025-04-19 00:00:00,2545904111
2025-04-20 00:00:00,2506507520
2025-04-21 00:00:00,2470332072
2025-04-22 00:00:00,2463722939
2025-04-23 00:00:00,2422230227
2025-04-24 00:00:00,2345629410
2025-04-25 00:00:00,2486100236
2025-04-26 00:00:00,2350547892
2025-04-27 00:00:00,2364994027
2025-04-28 00:00:00,2330457153
2025-04-29 00:00:00,2345693969
2025-04-30 00:00:00,2280327702
2025-05-01 00:00:00,2317153947
2025-05-02 00:00:00,2371226539
2025-05-03 00:00:00,2340980651
2025-05-04 00:00:00,2335322861
2025-05-05 00:00:00,2330357900
2025-05-06 00:00:00,2325894762
2025-05-07 00:00:00,2337833293
2025-05-08 00:00:00,2324000126
2025-05-09 00:00:00,2491988600
2025-05-10 00:00:00,2539684088
2025-05-11 00:00:00,2651277858
2025-05-12 00:00:00,2625455584
2025-05-13 00:00:00,2594521902
2025-05-14 00:00:00,2789442670
2025-05-15 00:00:00,2746553324
2025-05-16 00:00:00,2679576581
2025-05-17 00:00:00,2744178040
2025-05-18 00:00:00,2610500627
2025-05-19 00:00:00,2545906505
2025-05-20 00:00:00,2623209277
2025-05-21 00:00:00,2652400424
2025-05-22 00:00:00,2708748830
2025-05-23 00:00:00,2825254664
2025-05-24 00:00:00,2701404531
2025-05-25 00:00:00,2689444145
2025-05-26 00:00:00,2715114157
2025-05-27 00:00:00,2674848788
2025-05-28 00:00:00,2751292033
2025-05-29 00:00:00,2729342702
2025-05-30 00:00:00,2709647520
2025-05-31 00:00:00,2596484608
2025-06-01 00:00:00,2588007647
2025-06-02 00:00:00,2596155411
2025-06-03 00:00:00,2617149983
2025-06-04 00:00:00,2626548898
2025-06-05 00:00:00,2572747283
2025-06-06 00:00:00,2459759169
2025-06-08 00:00:00,2550183938
2025-06-09 00:00:00,2544210226
2025-06-10 00:00:00,2639014180
2025-06-11 00:00:00,2734900719
2025-06-12 00:00:00,2678049755
2025-06-13 00:00:00,2549748490
2025-06-14 00:00:00,2548241827
2025-06-15 00:00:00,2525019703
2025-06-16 00:00:00,2507527130
2025-06-17 00:00:00,2527628408
2025-06-18 00:00:00,2488190104
2025-06-19 00:00:00,2463970120
2025-06-20 00:00:00,2456531698
2025-06-21 00:00:00,2404309783
2025-06-22 00:00:00,2321431624
2025-06-23 00:00:00,2232681259
2025-06-24 00:00:00,2378497991
2025-06-25 00:00:00,2388426104
2025-06-26 00:00:00,2385285354
2025-06-27 00:00:00,2346032325
2025-06-28 00:00:00,2336907760
2025-06-29 00:00:00,2356832297
2025-06-30 00:00:00,2388039443
2025-07-01 00:00:00,2359055489
2025-07-02 00:00:00,2306534001
2025-07-03 00:00:00,2404345257
2025-07-04 00:00:00,2415629150
2025-07-05 00:00:00,2365848657
2025-07-06 00:00:00,2372935969
2025-07-07 00:00:00,2406490653
2025-07-08 00:00:00,2384494684
2025-07-09 00:00:00,2421283241
2025-07-10 00:00:00,2512095179
2025-07-11 00:00:00,2581859158
2025-07-12 00:00:00,2561685423
2025-07-13 00:00:00,2546659274
2025-07-14 00:00:00,2578473200
2025-07-15 00:00:00,2578604442
2025-07-16 00:00:00,2602305686
2025-07-17 00:00:00,2657029707
2025-07-18 00:00:00,2702014675
2025-07-19 00:00:00,2743764789
2025-07-20 00:00:00,2745081651
2025-07-21 00:00:00,2796850675
2025-07-22 00:00:00,2801448344
2025-07-23 00:00:00,2796397068
2025-07-24 00:00:00,2715530854
2025-07-25 00:00:00,2697570258
2025-07-26 00:00:00,2747289970
2025-07-27 00:00:00,2776395304
2025-07-28 00:00:00,2834050631
2025-07-29 00:00:00,2781499472
2025-07-30 00:00:00,2757994963
2025-07-31 00:00:00,2744838488
2025-08-01 00:00:00,2710287087
2025-08-02 00:00:00,2639617206
2025-08-03 00:00:00,2574316531
2025-08-04 00:00:00,2669231312
2025-08-05 00:00:00,2745940768
2025-08-06 00:00:00,2729285279
2025-08-07 00:00:00,2731858104
2025-08-08 00:00:00,2839550891
2025-08-09 00:00:00,2851923228
2025-08-10 00:00:00,2919165197
2025-08-11 00:00:00,2949902224
2025-08-12 00:00:00,2852076983
2025-08-13 00:00:00,2950866469
2025-08-14 00:00:00,3023977355
2025-08-15 00:00:00,3039956098
2025-08-16 00:00:00,2958039822
2025-08-17 00:00:00,3004007264
2025-08-18 00:00:00,3039880345
2025-08-19 00:00:00,2977965372
2025-08-20 00:00:00,2895527614
2025-08-21 00:00:00,2964691627
2025-08-22 00:00:00,2893446280
2025-08-23 00:00:00,3107546879
2025-08-24 00:00:00,3152913036
2025-08-25 00:00:00,3103865682
2025-08-26 00:00:00,2954506114
2025-08-27 00:00:00,2964539489
2025-08-28 00:00:00,2901620576
2025-08-29 00:00:00,2911480156
2025-08-30 00:00:00,2861978128
2025-08-31 00:00:00,2894842240
2025-09-01 00:00:00,2902801920
2025-09-02 00:00:00,2868683726
2025-09-03 00:00:00,2867958011
2025-09-04 00:00:00,2944497971
2025-09-05 00:00:00,2855610840
2025-09-06 00:00:00,2837927387
2025-09-07 00:00:00,2841659191
2025-09-08 00:00:00,2861546083
2025-09-09 00:00:00,2887833966
2025-09-10 00:00:00,2860899766
2025-09-11 00:00:00,2943589786
2025-09-12 00:00:00,2941050137
2025-09-13 00:00:00,2994454627
2025-09-14 00:00:00,2958701622
2025-09-15 00:00:00,2926308007
2025-09-16 00:00:00,2930050587
2025-09-17 00:00:00,2939837896
2025-09-18 00:00:00,2985559838
2025-09-19 00:00:00,2988988654
2025-09-20 00:00:00,2914977515
2025-09-21 00:00:00,2936319841
2025-09-22 00:00:00,2905259239
2025-09-23 00:00:00,2856083667
2025-09-24 00:00:00,2793294894
2025-09-25 00:00:00,2824524268
2025-09-26 00:00:00,2731194684
2025-09-27 00:00:00,2770842667
2025-09-28 00:00:00,2793635222
2025-09-29 00:00:00,2853002946
2025-09-30 00:00:00,2869450165
2025-10-01 00:00:00,2780864920
2025-10-02 00:00:00,2886173290
2025-10-03 00:00:00,2887132781
2025-10-04 00:00:00,2934966030
2025-10-05 00:00:00,2923148251
2025-10-06 00:00:00,2935447145
2025-10-07 00:00:00,3544027149
2025-10-08 00:00:00,3405504275
2025-10-09 00:00:00,3487363758
2025-10-10 00:00:00,3399440393
2025-10-11 00:00:00,3024521702
2025-10-12 00:00:00,3067858308
2025-10-13 00:00:00,3303341375
2025-10-14 00:00:00,3351502157
2025-10-15 00:00:00,3295620878
2025-10-16 00:00:00,3214423763
2025-10-17 00:00:00,2746404598
2025-10-18 00:00:00,2705881513
2025-10-19 00:00:00,2748007054
2025-10-20 00:00:00,2789947933
2025-10-21 00:00:00,2798476294
2025-10-22 00:00:00,2736757402
2025-10-23 00:00:00,2693711449
2025-10-24 00:00:00,2751030710
2025-10-25 00:00:00,2781964223
2025-10-26 00:00:00,2764856517
2025-10-27 00:00:00,2832106518
2025-10-28 00:00:00,2817752455
2025-10-29 00:00:00,2777967981
2025-10-30 00:00:00,2745847314
2025-10-31 00:00:00,2702927383
2025-11-01 00:00:00,2786359749
2025-11-02 00:00:00,2808710863
2025-11-03 00:00:00,2810324944
2025-11-04 00:00:00,2622832024
2025-11-05 00:00:00,2474891264
2025-11-06 00:00:00,2563362521
2025-11-07 00:00:00,2521039528
2025-11-08 00:00:00,2620352975
2025-11-09 00:00:00,2598831266
2025-11-10 00:00:00,2663223490
2025-11-11 00:00:00,2622696929
2025-11-12 00:00:00,2550355207
2025-11-13 00:00:00,2531306899
2025-11-14 00:00:00,2459935294
2025-11-15 00:00:00,2368080270
2025-11-16 00:00:00,2311068899
2025-11-17 00:00:00,2283224476
2025-11-18 00:00:00,2235672152
2025-11-19 00:00:00,2277887975
2025-11-20 00:00:00,2256459115
2025-11-21 00:00:00,2183649866
2025-11-22 00:00:00,2049513678
2025-11-23 00:00:00,2026971189
2025-11-24 00:00:00,2045059973
2025-11-25 00:00:00,2096771507
2025-11-26 00:00:00,2127771228
2025-11-27 00:00:00,2184671698
2025-11-28 00:00:00,2186678186
2025-11-29 00:00:00,2168464691
2025-11-30 00:00:00,2149595973
2025-12-01 00:00:00,2158362556
2025-12-02 00:00:00,2054307136
2025-12-03 00:00:00,2166594925
2025-12-04 00:00:00,2264542214
2025-12-05 00:00:00,2190772513
2025-12-06 00:00:00,2106843541
2025-12-07 00:00:00,2135303963
2025-12-08 00:00:00,2179152256
2025-12-09 00:00:00,2179442797
2025-12-10 00:00:00,2228488958
2025-12-11 00:00:00,2227168504
2025-12-12 00:00:00,2238260237
2025-12-13 00:00:00,2191457133
2025-12-14 00:00:00,2176053233
2025-12-15 00:00:00,2171898619
2025-12-16 00:00:00,2076134255
2025-12-17 00:00:00,2089794847
2025-12-18 00:00:00,2020936577
2025-12-19 00:00:00,2025709867
2025-12-20 00:00:00,2103221479
2025-12-21 00:00:00,2114352163
2025-12-22 00:00:00,2098713168
2025-12-23 00:00:00,2122920198
2025-12-24 00:00:00,2104078936
2025-12-25 00:00:00,2113564939
2025-12-26 00:00:00,2086050615
2025-12-27 00:00:00,2093898074
2025-12-28 00:00:00,2100112974
2025-12-29 00:00:00,2104614918
2025-12-30 00:00:00,2103233745
2025-12-31 00:00:00,2111934756
2026-01-01 00:00:00,2119363350
2026-01-02 00:00:00,2138820993
2026-01-03 00:00:00,2188341582
2026-01-04 00:00:00,2228999856
2026-01-05 00:00:00,2257596913
2026-01-06 00:00:00,2291376772
2026-01-07 00:00:00,2297952978
2026-01-08 00:00:00,2227039543
2026-01-09 00:00:00,2206420480
2026-01-10 00:00:00,2206562436
2026-01-11 00:00:00,2218707150
2026-01-12 00:00:00,2223520765
2026-01-13 00:00:00,2221852437
2026-01-14 00:00:00,2331450178
2026-01-15 00:00:00,2321652313
2026-01-16 00:00:00,2310517124
2026-01-17 00:00:00,2292099472
2026-01-18 00:00:00,2294317577
2026-01-19 00:00:00,2232098767
2026-01-20 00:00:00,2163164601
2026-01-21 00:00:00,2077083298
2026-01-22 00:00:00,2086576718
2026-01-23 00:00:00,2077220964
2026-01-24 00:00:00,2078175794
2026-01-25 00:00:00,2071490165
2026-01-26 00:00:00,2017353229
2026-01-27 00:00:00,2054999662
2026-01-28 00:00:00,2092567525
2026-01-29 00:00:00,2097703782
2026-01-30 00:00:00,1991269178
2026-01-31 00:00:00,1937800857
2026-02-01 00:00:00,1768456833
2026-02-02 00:00:00,1711318847
2026-02-03 00:00:00,1752595886
2026-02-04 00:00:00,1668867072
2026-02-05 00:00:00,1646656647
2026-02-06 00:00:00,1442165521
2026-02-07 00:00:00,1537110970
2026-02-08 00:00:00,1550228914
2026-02-09 00:00:00,1561580478
2026-02-10 00:00:00,1602807729
2026-02-11 00:00:00,1586704356
2026-02-12 00:00:00,1574481653
2026-02-13 00:00:00,1563189690
2026-02-14 00:00:00,1636700867
2026-02-15 00:00:00,1660913343
2026-02-16 00:00:00,1609164160
2026-02-17 00:00:00,1626620383
2026-02-18 00:00:00,1609668977
2026-02-19 00:00:00,1581478754
2026-02-20 00:00:00,1578993802
2026-02-21 00:00:00,1557163384
2026-02-22 00:00:00,1570642735
2026-02-23 00:00:00,1540990360
2026-02-24 00:00:00,1507118600
2026-02-25 00:00:00,1512674775
2026-02-26 00:00:00,1600753651
2026-02-27 00:00:00,1589149517
2026-02-28 00:00:00,1545096692
2026-03-01 00:00:00,1567756231
2026-03-02 00:00:00,1552461575
2026-03-03 00:00:00,1602370711
2026-03-04 00:00:00,1592247567
2026-03-05 00:00:00,1666993710
2026-03-06 00:00:00,1643592440
2026-03-07 00:00:00,1595165556
2026-03-08 00:00:00,1584814597
2026-03-09 00:00:00,1582536341
2026-03-10 00:00:00,1620628227
2026-03-11 00:00:00,1640461582
2026-03-12 00:00:00,1672332781
2026-03-13 00:00:00,1724013962
2026-03-14 00:00:00,1697477439
2026-03-15 00:00:00,1704438687
2026-03-16 00:00:00,1751012993
2026-03-17 00:00:00,1801423459
2026-03-18 00:00:00,1780428222
2026-03-19 00:00:00,1721740196
2026-03-20 00:00:00,1704789677
2026-03-21 00:00:00,1701801487
2026-03-22 00:00:00,1674092686
2026-03-23 00:00:00,1658551302
2026-03-24 00:00:00,1710826158
2026-03-25 00:00:00,1696296135
2026-03-25 18:14:59,1651820994
